2.28333, 2.45 
1.75, 2.0 
1.65556, 1.98889 
1.51665, 1.67574 
1.41219, 2.34265 
1.40952, 1.47619 
1.32745, 1.3421 
1.16667, 1.33333 
1.12647, 1.16667 
1.0921, 1.7 
1.08333, 1.16667 
1.08333, 2.03333 
1.0, 1.66026 
0.958333, 1.33333 
0.926607, 0.993974 
0.922619, 0.958333 
0.922619, 1.11667 
0.916667, 1.0 
0.885714, 0.993901 
0.85382, 1.14367 
0.836483, 0.926227 
0.833333, 1.0 
0.833333, 1.0 
0.772756, 0.972756 
0.761875, 1.29637 
0.759524, 1.00952 
0.703546, 1.08333 
0.70202, 0.925433 
0.701923, 0.95 
0.7, 1.0 
0.69359, 0.785714 
0.691667, 0.941667 
0.688052, 1.09091 
0.680891, 1.62692 
0.669444, 1.04875 
0.666667, 1.0 
0.666667, 0.833333 
0.666667, 0.833333 
0.611111, 1.03333 
0.590909, 0.75 
0.583333, 1.08333 
0.583333, 0.72619 
0.583333, 1.0 
0.583333, 0.75 
0.58304, 0.601678 
0.576923, 0.7 
0.575, 0.616667 
0.558333, 1.05833 
0.546703, 0.57619 
0.533333, 0.630065 
0.533333, 0.583333 
0.533333, 0.833333 
0.533333, 1.0 
0.533333, 0.783333 
0.523109, 1.45936 
0.509524, 0.642857 
0.509524, 0.645635 
0.5, 0.833333 
0.5, 1.0 
0.5, 1.0 
0.5, 2.16667 
0.5, 1.5 
0.5, 1.0 
0.5, 1.0 
0.5, 1.0 
0.5, 1.0 
0.5, 0.666667 
0.5, 1.0 
0.5, 1.0 
0.5, 1.0 
0.5, 0.666667 
0.5, 0.666667 
0.5, 0.555556 
0.5, 0.695489 
0.5, 0.666667 
0.5, 0.533333 
0.5, 1.0 
0.5, 1.0 
0.5, 1.0 
0.5, 0.833333 
0.5, 0.547619 
0.5, 0.541667 
0.5, 1.0 
0.5, 1.0 
0.5, 1.0 
0.5, 0.712302 
0.5, 1.0 
0.478968, 0.978968 
0.47619, 0.5 
0.47619, 0.833333 
0.47619, 0.517857 
0.47619, 0.642857 
0.474269, 0.488304 
0.469614, 0.5 
0.466667, 0.519298 
0.458589, 0.92702 
0.45509, 0.65119 
0.454199, 0.495866 
0.45, 0.533333 
0.45, 0.5 
0.45, 0.590909 
0.444755, 0.594755 
0.440476, 0.717496 
0.433333, 0.625 
0.433333, 0.442002 
0.416888, 0.594665 
0.416888, 0.756733 
0.416667, 0.45 
0.416667, 0.49359 
0.409524, 0.75 
0.403236, 0.465736 
0.4, 0.566667 
0.4, 0.593806 
0.392691, 0.533766 
0.39222, 0.5 
0.392063, 0.55873 
0.391667, 0.842857 
0.391667, 0.433333 
0.375, 0.5 
0.375, 0.708333 
0.375, 0.408333 
0.375, 0.60119 
0.374269, 0.575484 
0.370252, 0.44 
0.367857, 0.511111 
0.366676, 0.406676 
0.366667, 0.742857 
0.366667, 1.08387 
0.366667, 0.5 
0.366667, 0.433333 
0.366667, 0.5 
0.366667, 0.533333 
0.366667, 0.416667 
0.361111, 0.444444 
0.359031, 0.541667 
0.357738, 0.369859 
0.355711, 0.587671 
0.352941, 1.33333 
0.351656, 1.07785 
0.351656, 0.476656 
0.35, 0.666667 
0.35, 0.80119 
0.35, 0.475 
0.345238, 0.491071 
0.34359, 0.458333 
0.342857, 0.356061 
0.342857, 0.5 
0.342857, 0.542857 
0.340909, 0.54478 
0.333333, 0.5 
0.333333, 0.5 
0.333333, 1.16667 
0.333333, 0.5 
0.333333, 0.583333 
0.333333, 0.833333 
0.333333, 1.0 
0.333333, 1.0 
0.333333, 1.0 
0.333333, 0.833333 
0.333333, 1.0 
0.333333, 0.666667 
0.333333, 1.0 
0.333333, 0.6 
0.333333, 0.833333 
0.333333, 0.5 
0.333333, 1.0 
0.333333, 1.0 
0.333333, 0.566667 
0.333333, 0.533333 
0.333333, 0.45 
0.333333, 0.5 
0.333333, 0.833333 
0.333333, 0.5 
0.333333, 0.467857 
0.333333, 0.424242 
0.333333, 0.392857 
0.333333, 0.72619 
0.333333, 0.5 
0.333333, 0.958333 
0.333333, 0.5 
0.333333, 0.371795 
0.333333, 0.5 
0.333333, 0.642857 
0.333333, 0.916667 
0.333333, 0.5 
0.333333, 0.6 
0.333333, 0.5 
0.333333, 0.833333 
0.333333, 0.410256 
0.333333, 0.583333 
0.333333, 0.5 
0.333333, 0.583333 
0.333333, 0.5 
0.333333, 0.366667 
0.333333, 0.583333 
0.329004, 0.624493 
0.326923, 0.75 
0.325, 0.925 
0.325, 0.95 
0.319295, 0.36475 
0.314286, 0.409524 
0.312702, 0.333333 
0.31125, 0.390332 
0.31125, 0.377778 
0.311111, 0.333333 
0.310407, 0.776923 
0.309989, 0.4211 
0.309524, 0.333333 
0.309524, 0.5 
0.309524, 0.333333 
0.309524, 0.5671 
0.309524, 0.47619 
0.308824, 0.54457 
0.305556, 0.5 
0.3, 0.325 
0.299792, 0.301957 
0.297619, 0.5 
0.290909, 0.557576 
0.288462, 0.538462 
0.288462, 0.293478 
0.285714, 0.4 
0.285714, 0.35119 
0.285714, 0.733333 
0.285714, 0.5 
0.285714, 0.333333 
0.280054, 0.325 
0.278943, 0.642857 
0.274242, 0.375 
0.270455, 0.333333 
0.269481, 0.5 
0.267857, 0.566667 
0.267857, 1.03333 
0.266667, 0.342857 
0.266667, 0.333333 
0.266623, 0.533333 
0.266623, 0.333333 
0.266305, 0.602399 
0.257576, 0.329004 
0.254338, 0.281252 
0.25, 0.291667 
0.25, 0.5 
0.25, 0.295455 
0.25, 0.833333 
0.25, 0.5 
0.25, 0.914025 
0.25, 0.333333 
0.25, 0.81978 
0.25, 0.767857 
0.25, 0.5 
0.25, 0.378846 
0.25, 0.333333 
0.25, 0.725 
0.25, 0.576623 
0.25, 0.666667 
0.25, 0.75 
0.25, 0.509524 
0.25, 0.545455 
0.25, 0.5 
0.25, 0.392857 
0.25, 0.385714 
0.25, 0.5 
0.25, 0.333333 
0.25, 0.301957 
0.25, 0.5 
0.25, 0.5 
0.25, 0.5 
0.25, 0.542649 
0.25, 0.45 
0.25, 0.333333 
0.25, 0.375 
0.25, 0.45 
0.25, 0.583333 
0.25, 0.583333 
0.25, 0.333333 
0.25, 0.5 
0.25, 0.5 
0.25, 0.583333 
0.25, 1.22619 
0.25, 0.342857 
0.25, 0.5 
0.25, 0.333333 
0.25, 0.416667 
0.25, 0.333333 
0.25, 0.308824 
0.25, 0.833333 
0.25, 0.267857 
0.25, 0.416667 
0.25, 0.333333 
0.25, 0.569048 
0.25, 0.583333 
0.25, 0.555556 
0.25, 0.305556 
0.25, 0.333333 
0.25, 0.325 
0.25, 0.309524 
0.25, 0.277778 
0.25, 0.333333 
0.25, 0.333333 
0.25, 1.14286 
0.25, 0.333333 
0.25, 0.333333 
0.25, 1.14286 
0.25, 0.533333 
0.25, 0.417647 
0.25, 0.276923 
0.25, 1.0 
0.25, 0.333333 
0.25, 0.392857 
0.25, 0.583333 
0.25, 0.333333 
0.25, 0.361111 
0.244755, 0.587612 
0.242857, 0.266667 
0.241676, 0.461914 
0.241288, 0.333333 
0.241071, 0.322161 
0.240909, 0.257576 
0.238095, 0.449206 
0.236111, 0.433333 
0.236111, 0.569444 
0.236111, 0.333333 
0.236111, 0.366667 
0.236111, 0.333333 
0.233824, 0.5 
0.233766, 0.25 
0.22619, 0.333333 
0.22619, 0.25 
0.22619, 0.342857 
0.225, 0.537702 
0.225, 0.725 
0.225, 0.75 
0.225, 0.558333 
0.224621, 0.279555 
0.224026, 0.422619 
0.224026, 0.545455 
0.222756, 1.0 
0.220028, 0.333333 
0.215909, 0.309524 
0.214286, 0.666667 
0.211111, 0.392157 
0.208333, 0.333333 
0.208333, 0.375 
0.207895, 0.424242 
0.202632, 0.333333 
0.201923, 0.25 
0.201923, 0.25 
0.2, 0.333333 
0.2, 0.25 
0.2, 0.5 
0.2, 0.533333 
0.2, 0.569444 
0.2, 0.5 
0.2, 0.271429 
0.2, 0.442857 
0.2, 0.45 
0.2, 0.453968 
0.2, 0.45 
0.2, 0.25 
0.2, 0.500433 
0.2, 1.0 
0.2, 0.333333 
0.2, 0.333333 
0.2, 0.75 
0.2, 0.366667 
0.2, 0.692647 
0.2, 0.25 
0.2, 0.45 
0.2, 0.25 
0.2, 0.25 
0.2, 0.25 
0.2, 0.366667 
0.2, 0.25 
0.2, 0.45 
0.2, 0.374269 
0.2, 0.533333 
0.2, 0.333333 
0.2, 0.333333 
0.2, 0.25 
0.2, 0.276923 
0.2, 0.333333 
0.2, 0.310795 
0.2, 0.616667 
0.2, 0.4 
0.2, 0.533333 
0.2, 0.933766 
0.2, 0.311111 
0.2, 0.25 
0.2, 0.5 
0.2, 0.266667 
0.2, 0.533333 
0.2, 0.533333 
0.2, 0.4 
0.2, 0.5 
0.2, 0.5 
0.2, 0.5 
0.2, 0.302632 
0.2, 0.3 
0.2, 0.333333 
0.2, 0.394023 
0.2, 0.25 
0.2, 1.0 
0.2, 0.243478 
0.2, 0.333333 
0.2, 0.533333 
0.2, 0.25 
0.2, 0.311111 
0.2, 1.0 
0.2, 0.25 
0.2, 0.45 
0.2, 0.253968 
0.2, 0.333333 
0.2, 0.291667 
0.2, 0.352364 
0.2, 0.366667 
0.2, 0.333333 
0.2, 0.325 
0.2, 0.366667 
0.2, 0.236111 
0.2, 0.230909 
0.2, 0.533333 
0.2, 0.25 
0.196429, 0.333333 
0.194295, 0.342857 
0.190909, 0.515873 
0.190909, 0.380952 
0.190476, 0.22619 
0.189044, 0.491676 
0.189044, 0.241676 
0.188653, 0.25 
0.188034, 0.25 
0.188034, 0.238034 
0.186574, 0.433489 
0.185965, 0.238596 
0.185043, 0.784715 
0.185043, 0.333333 
0.185043, 0.345043 
0.185043, 0.375 
0.185043, 0.5 
0.184848, 0.190909 
0.183824, 0.196429 
0.183366, 0.274275 
0.183333, 0.333333 
0.183333, 0.474242 
0.183333, 0.333333 
0.182972, 0.654185 
0.18254, 0.325397 
0.181818, 0.25 
0.180556, 0.505556 
0.180147, 0.25 
0.176923, 0.616667 
0.174043, 1.05833 
0.172619, 0.366667 
0.170599, 0.316667 
0.16802, 0.183366 
0.167647, 0.168823 
0.167647, 0.333333 
0.166667, 0.5 
0.166667, 0.333333 
0.166667, 0.366667 
0.166667, 0.2 
0.166667, 0.958333 
0.166667, 0.45 
0.166667, 0.25 
0.166667, 0.325 
0.166667, 0.275714 
0.166667, 0.257576 
0.166667, 0.22619 
0.166667, 0.666667 
0.166667, 0.290909 
0.166667, 0.366667 
0.166667, 0.25 
0.166667, 0.366667 
0.166667, 0.703846 
0.166667, 0.65 
0.166667, 0.2 
0.166667, 0.602183 
0.166667, 0.533333 
0.166667, 0.5 
0.166667, 0.25 
0.166667, 0.333333 
0.166667, 0.663743 
0.166667, 0.24359 
0.166667, 0.25 
0.166667, 0.333333 
0.166667, 0.783333 
0.166667, 0.833333 
0.166667, 0.2 
0.166667, 0.333333 
0.166667, 0.5 
0.166667, 0.67619 
0.166667, 0.333333 
0.166667, 0.2 
0.166667, 0.2 
0.166667, 0.25 
0.166667, 0.333333 
0.166667, 0.25 
0.166667, 0.25 
0.166667, 0.285714 
0.166667, 0.25 
0.166667, 0.516667 
0.166667, 0.25 
0.166667, 0.333333 
0.166667, 0.167647 
0.166667, 0.2 
0.166667, 0.2 
0.166667, 0.233333 
0.166667, 1.0 
0.166667, 0.25 
0.166667, 0.333333 
0.166667, 0.333333 
0.166667, 0.492857 
0.166667, 0.2 
0.166667, 0.271183 
0.166667, 0.25 
0.166667, 0.2 
0.166667, 0.25 
0.166667, 0.2 
0.166667, 0.25 
0.166667, 0.2 
0.166667, 0.333333 
0.166667, 0.416667 
0.166667, 0.2 
0.166667, 0.309524 
0.162338, 0.305195 
0.162338, 0.221161 
0.160256, 0.333333 
0.160256, 1.0 
0.160256, 0.690559 
0.160256, 0.826923 
0.160256, 0.203735 
0.158824, 0.408824 
0.158824, 0.336111 
0.157576, 0.2 
0.155263, 0.166667 
0.152632, 0.16 
0.152632, 0.461111 
0.151786, 0.170833 
0.150431, 0.193909 
0.15, 0.166667 
0.148352, 0.188352 
0.148352, 0.25974 
0.145455, 0.333333 
0.143182, 0.2 
0.142857, 1.14286 
0.142857, 0.35119 
0.142857, 0.5 
0.142857, 0.166667 
0.142857, 0.25 
0.142857, 0.2 
0.142857, 0.25 
0.142857, 0.25 
0.142857, 0.201681 
0.142857, 0.267857 
0.142857, 0.47619 
0.142857, 0.25 
0.142857, 0.5 
0.142857, 0.333333 
0.142857, 0.746703 
0.142857, 0.253968 
0.142857, 0.35 
0.142857, 0.666667 
0.142857, 0.285714 
0.142857, 0.625 
0.142857, 0.2 
0.142857, 0.25 
0.142857, 0.342857 
0.142857, 0.333333 
0.142857, 0.166667 
0.142857, 0.5 
0.142857, 0.559524 
0.142857, 0.483333 
0.142857, 0.5 
0.142857, 0.778968 
0.142857, 0.342857 
0.142857, 0.253846 
0.142857, 0.342857 
0.142857, 0.559524 
0.142857, 1.0 
0.142857, 0.309524 
0.142857, 0.333333 
0.142857, 0.171429 
0.142857, 0.242693 
0.142857, 0.285714 
0.142857, 0.288889 
0.142857, 0.21978 
0.142857, 0.509524 
0.142857, 0.666667 
0.142857, 0.2 
0.142857, 0.266667 
0.142857, 0.309524 
0.142857, 0.393637 
0.142857, 0.5 
0.142857, 0.2 
0.142857, 0.498918 
0.142857, 0.524242 
0.142857, 0.333333 
0.142857, 0.5 
0.142857, 0.396825 
0.142857, 0.595241 
0.142857, 0.5 
0.142857, 0.25 
0.142857, 0.238095 
0.142857, 0.333333 
0.142857, 0.283333 
0.142857, 0.25 
0.142857, 0.320805 
0.142857, 0.333333 
0.142857, 0.2625 
0.142857, 0.333333 
0.142857, 0.333333 
0.142857, 0.166667 
0.142857, 0.25 
0.142857, 0.509524 
0.142857, 0.309524 
0.142857, 0.166667 
0.142857, 0.285714 
0.142857, 0.2 
0.142857, 0.2 
0.141667, 0.5 
0.140909, 0.5 
0.139588, 0.333333 
0.138528, 0.476874 
0.135965, 0.5 
0.133333, 0.2 
0.132479, 0.155556 
0.125, 0.25 
0.125, 0.775 
0.125, 0.25 
0.125, 0.666667 
0.125, 1.46142 
0.125, 0.333333 
0.125, 0.333333 
0.125, 0.333333 
0.125, 0.236111 
0.125, 0.366667 
0.125, 1.28571 
0.125, 0.5 
0.125, 0.375 
0.125, 0.333333 
0.125, 0.166667 
0.125, 0.5 
0.125, 0.65 
0.125, 0.166667 
0.125, 0.533333 
0.125, 0.333333 
0.125, 0.333333 
0.125, 0.25 
0.125, 0.5 
0.125, 0.2 
0.125, 0.47619 
0.125, 0.291667 
0.125, 0.184524 
0.125, 0.625 
0.125, 0.267857 
0.125, 0.366667 
0.125, 0.486111 
0.125, 0.142857 
0.125, 0.583333 
0.125, 0.25 
0.125, 0.280556 
0.125, 0.291667 
0.125, 0.208333 
0.125, 0.575 
0.125, 0.142857 
0.125, 0.142857 
0.125, 0.152778 
0.125, 0.712277 
0.125, 0.819048 
0.125, 0.416667 
0.125, 0.166667 
0.125, 0.639627 
0.125, 0.181818 
0.125, 0.2 
0.125, 0.833333 
0.125, 0.410256 
0.125, 0.25 
0.125, 0.7 
0.125, 0.25 
0.125, 0.166667 
0.125, 0.7 
0.125, 0.557576 
0.125, 0.25 
0.125, 0.2 
0.125, 0.2 
0.125, 0.375 
0.125, 0.416667 
0.125, 0.155263 
0.125, 0.225 
0.125, 0.333333 
0.125, 0.333333 
0.125, 0.25 
0.125, 0.5 
0.125, 0.142857 
0.125, 0.25 
0.124542, 0.198323 
0.124542, 0.142857 
0.124542, 0.133929 
0.123333, 0.154762 
0.121324, 0.392857 
0.120401, 0.166667 
0.11859, 0.333333 
0.117647, 0.325 
0.115448, 0.321429 
0.115448, 0.25 
0.11475, 0.2 
0.11475, 0.416667 
0.11475, 0.142857 
0.111455, 0.158824 
0.111455, 0.163743 
0.111429, 0.2 
0.111111, 0.5 
0.111111, 0.509524 
0.111111, 0.783333 
0.111111, 0.569444 
0.111111, 0.25 
0.111111, 0.25 
0.111111, 0.2 
0.111111, 0.833333 
0.111111, 0.666667 
0.111111, 0.333333 
0.111111, 0.2 
0.111111, 0.166667 
0.111111, 0.666667 
0.111111, 0.416667 
0.111111, 1.0 
0.111111, 0.4 
0.111111, 0.444444 
0.111111, 0.333333 
0.111111, 0.333333 
0.111111, 0.25 
0.111111, 0.125 
0.111111, 0.196429 
0.111111, 0.559524 
0.108187, 0.25 
0.107955, 0.378968 
0.107955, 0.111111 
0.106443, 0.166667 
0.100962, 0.233333 
0.1, 0.166667 
0.1, 0.45 
0.1, 0.142857 
0.1, 0.129293 
0.1, 0.433333 
0.1, 0.5 
0.1, 0.433333 
0.1, 0.333333 
0.1, 0.25 
0.1, 0.142857 
0.1, 0.126316 
0.1, 0.95 
0.1, 0.833333 
0.1, 0.142857 
0.1, 0.125 
0.1, 0.125 
0.1, 0.616807 
0.1, 0.2 
0.1, 0.5 
0.1, 0.524242 
0.1, 0.333333 
0.1, 0.2 
0.1, 0.509524 
0.1, 0.111111 
0.1, 0.6 
0.1, 0.183366 
0.1, 0.584499 
0.1, 0.158824 
0.1, 0.416667 
0.1, 0.526923 
0.1, 0.492063 
0.1, 0.142857 
0.1, 0.333333 
0.1, 0.824242 
0.1, 0.309524 
0.1, 0.375 
0.1, 0.242857 
0.1, 0.242857 
0.1, 0.4 
0.1, 0.714286 
0.1, 0.583333 
0.1, 0.333333 
0.1, 0.142857 
0.1, 0.211429 
0.1, 0.248352 
0.1, 0.248352 
0.1, 0.36859 
0.1, 0.590909 
0.1, 0.642857 
0.1, 0.333333 
0.1, 0.333333 
0.1, 0.142857 
0.1, 0.333333 
0.1, 0.666667 
0.1, 0.166667 
0.0980861, 0.166667 
0.097619, 0.214286 
0.0952381, 0.166667 
0.0952381, 0.5 
0.0952381, 0.441071 
0.0952381, 0.277778 
0.0952381, 0.166667 
0.0952381, 0.303571 
0.0930736, 0.2 
0.0930736, 0.166667 
0.092768, 0.13123 
0.0909091, 0.160256 
0.0909091, 1.03333 
0.0909091, 0.252632 
0.0909091, 0.2 
0.0909091, 0.7 
0.0909091, 0.683333 
0.0909091, 0.358935 
0.0909091, 0.25 
0.0909091, 0.783333 
0.0909091, 0.345043 
0.0909091, 0.590909 
0.0909091, 0.25 
0.0909091, 0.333333 
0.0909091, 0.20202 
0.0909091, 0.111111 
0.0909091, 0.5 
0.0909091, 0.49359 
0.0909091, 0.733333 
