16.5, 17.5 
15.0, 17.5 
14.0, 17.5 
13.4167, 17.5 
12.2357, 17.5 
11.8333, 17.5 
11.3603, 17.5 
11.0833, 17.5 
10.9167, 17.5 
10.7917, 17.5 
10.7, 17.5 
10.6667, 17.5 
10.0, 17.5 
10.0, 17.5 
10.0, 17.5 
9.81264, 17.5 
9.33333, 17.5 
9.11026, 17.5 
9.08333, 17.5 
9.0, 17.5 
8.75, 17.5 
8.27976, 17.5 
8.2671, 17.5 
8.17738, 17.5 
8.16667, 17.5 
8.08333, 17.5 
8.08333, 17.5 
8.00705, 17.5 
8.0, 17.5 
8.0, 17.5 
8.0, 17.5 
7.96786, 17.5 
7.86667, 17.5 
7.8551, 17.5 
7.83333, 17.5 
7.83333, 17.5 
7.83333, 17.5 
7.81667, 17.5 
7.75, 17.5 
7.75, 17.5 
7.63452, 17.5 
7.5, 17.5 
7.5, 17.5 
7.5, 17.5 
7.41667, 17.5 
7.2843, 17.5 
7.1, 17.5 
7.05833, 17.5 
7.00238, 17.5 
7.0, 17.5 
7.0, 17.5 
7.0, 17.5 
7.0, 17.5 
7.0, 17.5 
6.93452, 17.5 
6.91667, 17.5 
6.88596, 17.5 
6.87619, 17.5 
6.8504, 17.5 
6.83333, 17.5 
6.83333, 17.5 
6.83333, 17.5 
6.83333, 17.5 
6.76667, 17.5 
6.76667, 17.5 
6.73333, 17.5 
6.69524, 17.5 
6.6928, 17.5 
6.66667, 17.5 
6.61111, 17.5 
6.5, 17.5 
6.5, 17.5 
6.5, 17.5 
6.5, 17.5 
6.5, 17.5 
6.5, 17.5 
6.5, 17.5 
6.5, 17.5 
6.49286, 17.5 
6.45833, 17.5 
6.40397, 17.5 
6.39583, 17.5 
6.3623, 17.5 
6.33333, 17.5 
6.33333, 17.5 
6.33333, 17.5 
6.33333, 17.5 
6.31026, 17.5 
6.29545, 17.5 
6.25, 17.5 
6.25, 17.5 
6.23333, 17.5 
6.20833, 17.5 
6.16667, 17.5 
6.16667, 17.5 
6.13929, 17.5 
6.13889, 17.5 
6.11111, 17.5 
6.1, 17.5 
6.1, 17.5 
6.08333, 17.5 
6.05652, 17.5 
6.0, 17.5 
6.0, 17.5 
6.0, 17.5 
6.0, 17.5 
6.0, 17.5 
6.0, 17.5 
6.0, 17.5 
6.0, 17.5 
6.0, 17.5 
6.0, 17.5 
6.0, 17.5 
6.0, 17.5 
6.0, 17.5 
5.93333, 17.5 
5.92619, 17.5 
5.91667, 17.5 
5.87424, 17.5 
5.83333, 17.5 
5.83333, 17.5 
5.83099, 17.5 
5.7881, 17.5 
5.75, 17.5 
5.71667, 17.5 
5.7, 17.5 
5.66667, 17.5 
5.66667, 17.5 
5.66667, 17.5 
5.66667, 17.5 
5.65411, 17.5 
5.63333, 17.5 
5.61667, 17.5 
5.60176, 17.5 
5.58333, 17.5 
5.53333, 17.5 
5.5, 17.5 
5.5, 17.5 
5.5, 17.5 
5.5, 17.5 
5.5, 17.5 
5.5, 17.5 
5.5, 17.5 
5.5, 17.5 
5.5, 17.5 
5.5, 17.5 
5.5, 17.5 
