91077.0,91076.0,1.0
91079.0,91078.0,1.0
91081.0,91080.0,1.5
91082.0,91080.0,1.0
91082.0,91081.0,1.5
91084.0,91083.0,0.5
91085.0,91083.0,0.5
91085.0,91084.0,0.5
91087.0,91086.0,1.0
91088.0,91086.0,0.5
91088.0,91087.0,0.5
91090.0,91089.0,0.333333
91091.0,91089.0,0.333333
91091.0,91090.0,0.333333
91092.0,91089.0,0.333333
91092.0,91090.0,2.08333
91092.0,91091.0,0.333333
91095.0,91094.0,0.586601
91096.0,91094.0,1.00327
91096.0,91095.0,1.60843
91097.0,91094.0,0.642157
91097.0,91095.0,2.43065
91097.0,91096.0,3.43739
91098.0,91094.0,0.25
91098.0,91095.0,0.25
91098.0,91096.0,0.25
91098.0,91097.0,0.25
91099.0,91082.0,2.25
91100.0,91082.0,0.5
91100.0,91099.0,0.5
91102.0,91101.0,2.0
91103.0,91101.0,0.5
91103.0,91102.0,1.5
91105.0,91104.0,2.0
91107.0,91106.0,0.54
91108.0,91106.0,0.5
91108.0,91107.0,1.0
91113.0,91112.0,0.5
91114.0,91112.0,0.5
91114.0,91113.0,0.5
91115.0,91082.0,0.25
91116.0,91115.0,1.83333
91117.0,91082.0,0.0416667
91117.0,91115.0,0.5
91117.0,91116.0,0.5
91119.0,91118.0,2.49892
91120.0,91088.0,0.236111
91120.0,91118.0,3.33225
91120.0,91119.0,2.66558
91123.0,91122.0,0.5
91124.0,91122.0,0.5
91124.0,91123.0,0.5
91126.0,91125.0,1.0
91128.0,91127.0,4.78571
91129.0,91127.0,4.78571
91129.0,91128.0,5.36905
91130.0,91127.0,1.40952
91130.0,91128.0,1.99286
91130.0,91129.0,1.99286
91131.0,91127.0,1.40952
91131.0,91128.0,1.65952
91131.0,91129.0,1.65952
91131.0,91130.0,2.42619
91132.0,91127.0,1.40952
91132.0,91128.0,1.40952
91132.0,91129.0,1.40952
91132.0,91130.0,3.97619
91132.0,91131.0,1.40952
91136.0,91135.0,1.5
91137.0,91082.0,0.5
91138.0,91137.0,1.5
91139.0,91137.0,0.7
91140.0,91139.0,0.833333
91141.0,91088.0,0.125
91141.0,91139.0,0.833333
91141.0,91140.0,2.61667
91142.0,91139.0,0.833333
91142.0,91140.0,0.833333
91142.0,91141.0,0.833333
91144.0,91143.0,2.5
91145.0,91143.0,1.5
91145.0,91144.0,0.5
91146.0,91138.0,1.0
91147.0,91146.0,3.16667
91149.0,91148.0,0.5
91150.0,91148.0,0.5
91150.0,91149.0,0.5
91152.0,91151.0,0.5
91153.0,91095.0,0.0769231
91153.0,91131.0,0.0384615
91153.0,91151.0,0.5
91153.0,91152.0,0.5
91154.0,91115.0,2.5
91155.0,91115.0,1.0
91155.0,91154.0,0.5
91156.0,91108.0,1.45
91156.0,91154.0,0.5
91156.0,91155.0,0.5
91159.0,91158.0,0.5
91160.0,91138.0,0.333333
91160.0,91158.0,2.5
91160.0,91159.0,0.5
91162.0,91161.0,0.5
91163.0,91161.0,2.83333
91163.0,91162.0,2.0
91164.0,91105.0,0.333333
91165.0,91105.0,0.333333
91165.0,91164.0,0.333333
91166.0,91104.0,0.5
91166.0,91105.0,0.833333
91166.0,91164.0,0.333333
91166.0,91165.0,0.333333
91169.0,91168.0,1.25
91171.0,91170.0,1.0
91173.0,91172.0,1.0
91174.0,91116.0,1.0
91174.0,91169.0,0.666667
91174.0,91172.0,0.5
91174.0,91173.0,0.5
91176.0,91160.0,1.0
91176.0,91175.0,1.0
91179.0,91106.0,0.5
91179.0,91142.0,0.0454545
91180.0,91179.0,0.5
91181.0,91106.0,2.5
91181.0,91142.0,0.369859
91181.0,91179.0,4.33374
91181.0,91180.0,0.5
91182.0,91179.0,0.333333
91182.0,91180.0,0.333333
91182.0,91181.0,0.333333
91184.0,91183.0,1.0
91185.0,91093.0,1.0
91187.0,91186.0,1.0
91188.0,91186.0,0.5
91188.0,91187.0,0.5
91189.0,91186.0,0.25
91189.0,91187.0,0.25
91189.0,91188.0,0.25
91190.0,91186.0,0.25
91190.0,91187.0,0.25
91190.0,91188.0,0.25
91190.0,91189.0,0.25
91192.0,91191.0,0.5
91193.0,91082.0,0.141667
91193.0,91117.0,0.0416667
91193.0,91137.0,0.5
91193.0,91146.0,0.329004
91193.0,91191.0,0.5
91193.0,91192.0,4.5
91195.0,91194.0,0.5
91196.0,91194.0,0.5
91196.0,91195.0,0.5
91201.0,91095.0,0.448494
91201.0,91096.0,2.01795
91201.0,91097.0,1.81627
91202.0,91096.0,0.388889
91202.0,91097.0,0.388889
91202.0,91201.0,0.388889
91203.0,91095.0,0.142857
91203.0,91096.0,1.30913
91203.0,91097.0,1.16627
91203.0,91201.0,1.30913
91203.0,91202.0,0.388889
91204.0,91094.0,0.169935
91204.0,91095.0,0.858427
91204.0,91096.0,2.6747
91204.0,91097.0,2.42073
91204.0,91201.0,1.95913
91204.0,91202.0,0.388889
91204.0,91203.0,1.30913
91205.0,91094.0,0.308824
91205.0,91095.0,0.511204
91205.0,91096.0,2.91591
91205.0,91097.0,2.68462
91205.0,91201.0,2.21795
91205.0,91202.0,0.388889
91205.0,91203.0,1.30913
91205.0,91204.0,2.32747
91206.0,91096.0,0.222222
91206.0,91097.0,0.222222
91206.0,91201.0,0.222222
91206.0,91202.0,0.222222
91206.0,91203.0,0.222222
91206.0,91204.0,0.222222
91206.0,91205.0,0.222222
91207.0,91096.0,0.222222
91207.0,91097.0,0.222222
91207.0,91201.0,0.222222
91207.0,91202.0,0.222222
91207.0,91203.0,0.222222
91207.0,91204.0,0.222222
91207.0,91205.0,0.222222
91207.0,91206.0,0.952381
91208.0,91096.0,0.111111
91208.0,91097.0,0.111111
91208.0,91201.0,0.611111
91208.0,91202.0,0.111111
91208.0,91203.0,0.111111
91208.0,91204.0,0.111111
91208.0,91205.0,0.111111
91208.0,91206.0,0.111111
91208.0,91207.0,0.111111
91209.0,91076.0,1.83333
91210.0,91209.0,3.79167
91212.0,91193.0,0.333333
91212.0,91211.0,1.83333
91213.0,91115.0,0.5
91213.0,91116.0,0.5
91213.0,91211.0,0.833333
91213.0,91212.0,2.83333
91214.0,91176.0,1.33333
91216.0,91215.0,1.08333
91217.0,91140.0,0.25
91217.0,91141.0,0.25
91217.0,91215.0,0.5
91217.0,91216.0,0.5
91219.0,91218.0,2.91667
91220.0,91218.0,0.5
91220.0,91219.0,0.5
91222.0,91221.0,1.5
91224.0,91223.0,1.08333
91225.0,91223.0,0.75
91225.0,91224.0,0.75
91228.0,91227.0,0.333333
91229.0,91228.0,1.0
91230.0,91163.0,0.333333
91231.0,91230.0,8.0
91232.0,91230.0,3.5
91232.0,91231.0,0.5
91234.0,91233.0,0.5
91235.0,91233.0,0.5
91235.0,91234.0,1.5
91236.0,91120.0,0.342857
91236.0,91152.0,0.125
91236.0,91186.0,0.75
91236.0,91187.0,0.75
91236.0,91188.0,0.25
91236.0,91212.0,0.333333
91236.0,91213.0,0.333333
91237.0,91236.0,2.0
91239.0,91238.0,0.5
91240.0,91238.0,0.5
91240.0,91239.0,0.5
91241.0,91137.0,0.826923
91245.0,91146.0,1.16667
91245.0,91147.0,0.666667
91245.0,91160.0,0.25
91245.0,91193.0,0.7
91245.0,91244.0,0.25
91246.0,91236.0,1.0
91246.0,91244.0,0.25
91246.0,91245.0,0.392857
91247.0,91137.0,1.08333
91247.0,91244.0,0.25
91247.0,91245.0,0.517857
91247.0,91246.0,0.392857
91248.0,91244.0,0.25
91248.0,91245.0,0.72619
91248.0,91246.0,0.892857
91248.0,91247.0,0.392857
91251.0,91250.0,5.46667
91252.0,91250.0,4.91667
91252.0,91251.0,4.91667
91253.0,91250.0,0.25
91253.0,91251.0,0.25
91253.0,91252.0,0.25
91254.0,91250.0,3.96667
91254.0,91251.0,3.96667
91254.0,91252.0,3.91667
91254.0,91253.0,0.25
91256.0,91255.0,0.5
91257.0,91255.0,0.5
91257.0,91256.0,0.5
91258.0,91232.0,0.5
91259.0,91258.0,6.0
91262.0,91261.0,0.5
91263.0,91261.0,0.5
91263.0,91262.0,0.5
91265.0,91264.0,0.333333
91266.0,91215.0,0.75
91266.0,91216.0,0.25
91266.0,91264.0,1.33333
91266.0,91265.0,0.333333
91267.0,91264.0,0.333333
91267.0,91265.0,0.333333
91267.0,91266.0,0.333333
91269.0,91268.0,3.5
91271.0,91270.0,0.833333
91272.0,91270.0,1.33333
91272.0,91271.0,0.833333
91274.0,91159.0,0.333333
91274.0,91273.0,3.0
91275.0,91193.0,0.5
91277.0,91276.0,1.0
91279.0,91278.0,2.54359
91280.0,91115.0,3.58333
91280.0,91116.0,0.333333
91280.0,91154.0,1.0
91280.0,91270.0,1.5
91280.0,91272.0,2.0
91282.0,91281.0,1.80926
91283.0,91281.0,1.80926
91283.0,91282.0,2.24154
91284.0,91281.0,1.75926
91284.0,91282.0,2.19154
91284.0,91283.0,2.19154
91285.0,91281.0,2.05663
91285.0,91282.0,2.18891
91285.0,91283.0,2.18891
91285.0,91284.0,2.19446
91286.0,91131.0,0.142857
91286.0,91281.0,1.80926
91286.0,91282.0,2.24154
91286.0,91283.0,2.24154
91286.0,91284.0,2.24709
91286.0,91285.0,2.26407
91287.0,91281.0,2.15926
91287.0,91282.0,2.24154
91287.0,91283.0,2.24154
91287.0,91284.0,2.24709
91287.0,91285.0,2.56407
91287.0,91286.0,2.3167
91288.0,91281.0,0.466451
91288.0,91282.0,0.516451
91288.0,91283.0,0.516451
91288.0,91284.0,0.516451
91288.0,91285.0,0.463819
91288.0,91286.0,0.516451
91288.0,91287.0,0.516451
91289.0,91281.0,1.30777
91289.0,91282.0,1.74005
91289.0,91283.0,1.74005
91289.0,91284.0,1.74561
91289.0,91285.0,1.76259
91289.0,91286.0,1.81522
91289.0,91287.0,1.98188
91289.0,91288.0,0.470996
91290.0,91281.0,1.80926
91290.0,91282.0,2.24154
91290.0,91283.0,2.24154
91290.0,91284.0,2.24709
91290.0,91285.0,2.26407
91290.0,91286.0,2.3167
91290.0,91287.0,2.3167
91290.0,91288.0,0.516451
91290.0,91289.0,1.81522
91291.0,91095.0,0.305637
91291.0,91201.0,0.368137
91291.0,91281.0,0.176471
91291.0,91282.0,0.176471
91291.0,91283.0,0.176471
91291.0,91284.0,0.176471
91291.0,91285.0,0.176471
91291.0,91286.0,0.176471
91291.0,91287.0,0.176471
91291.0,91288.0,0.117647
91291.0,91289.0,0.176471
91291.0,91290.0,0.176471
91292.0,91281.0,0.235294
91292.0,91282.0,0.235294
91292.0,91283.0,0.235294
91292.0,91284.0,0.235294
91292.0,91285.0,0.235294
91292.0,91286.0,0.235294
91292.0,91287.0,0.235294
91292.0,91288.0,0.117647
91292.0,91289.0,0.176471
91292.0,91290.0,0.235294
91292.0,91291.0,0.176471
91293.0,91137.0,0.2
91293.0,91281.0,1.80926
91293.0,91282.0,2.24154
91293.0,91283.0,2.24154
91293.0,91284.0,2.48638
91293.0,91285.0,2.26407
91293.0,91286.0,2.3167
91293.0,91287.0,2.3167
91293.0,91288.0,0.516451
91293.0,91289.0,1.81522
91293.0,91290.0,2.3167
91293.0,91291.0,0.176471
91293.0,91292.0,0.235294
91294.0,91281.0,1.7638
91294.0,91282.0,2.13726
91294.0,91283.0,2.13726
91294.0,91284.0,2.14281
91294.0,91285.0,2.15979
91294.0,91286.0,2.21242
91294.0,91287.0,2.21242
91294.0,91288.0,0.516451
91294.0,91289.0,1.71094
91294.0,91290.0,2.21242
91294.0,91291.0,0.176471
91294.0,91292.0,0.235294
91294.0,91293.0,2.21242
91295.0,91281.0,1.80926
91295.0,91282.0,2.24154
91295.0,91283.0,2.24154
91295.0,91284.0,2.24709
91295.0,91285.0,2.26407
91295.0,91286.0,3.15003
91295.0,91287.0,2.3167
91295.0,91288.0,0.516451
91295.0,91289.0,1.81522
91295.0,91290.0,2.3167
91295.0,91291.0,0.176471
91295.0,91292.0,0.235294
91295.0,91293.0,2.65003
91295.0,91294.0,2.21242
91296.0,91281.0,1.5338
91296.0,91282.0,1.88094
91296.0,91283.0,1.88094
91296.0,91284.0,1.88649
91296.0,91285.0,1.90347
91296.0,91286.0,1.9561
91296.0,91287.0,1.9561
91296.0,91288.0,0.516451
91296.0,91289.0,1.45462
91296.0,91290.0,1.9561
91296.0,91291.0,0.176471
91296.0,91292.0,0.235294
91296.0,91293.0,1.9561
91296.0,91294.0,1.89728
91296.0,91295.0,1.9561
91297.0,91281.0,1.65345
91297.0,91282.0,1.97691
91297.0,91283.0,1.97691
91297.0,91284.0,1.92691
91297.0,91285.0,1.94388
91297.0,91286.0,1.99652
91297.0,91287.0,1.99652
91297.0,91288.0,0.516451
91297.0,91289.0,1.54766
91297.0,91290.0,1.99652
91297.0,91291.0,0.176471
91297.0,91292.0,0.235294
91297.0,91293.0,1.99652
91297.0,91294.0,1.95106
91297.0,91295.0,1.99652
91297.0,91296.0,1.63592
91298.0,91146.0,0.410207
91298.0,91193.0,0.603247
91298.0,91281.0,1.8537
91298.0,91282.0,2.18598
91298.0,91283.0,2.18598
91298.0,91284.0,2.19154
91298.0,91285.0,2.25851
91298.0,91286.0,2.26115
91298.0,91287.0,2.36115
91298.0,91288.0,0.516451
91298.0,91289.0,1.75966
91298.0,91290.0,2.26115
91298.0,91291.0,0.176471
91298.0,91292.0,0.235294
91298.0,91293.0,2.30281
91298.0,91294.0,2.15687
91298.0,91295.0,2.26115
91298.0,91296.0,1.90055
91298.0,91297.0,1.94096
91299.0,91106.0,2.56667
91300.0,91299.0,3.45952
91301.0,91299.0,3.62619
91301.0,91300.0,4.08452
91302.0,91299.0,3.95952
91302.0,91300.0,4.08452
91302.0,91301.0,4.8421
91303.0,91211.0,0.15
91303.0,91299.0,1.96667
91303.0,91300.0,1.96667
91303.0,91301.0,1.96667
91303.0,91302.0,1.96667
91304.0,91278.0,1.0
91306.0,91204.0,0.25
91306.0,91293.0,0.0227273
91307.0,91121.0,0.292268
91307.0,91204.0,0.436111
91307.0,91306.0,0.5
91308.0,91306.0,0.5
91308.0,91307.0,0.842857
91309.0,91246.0,2.0
91310.0,91309.0,1.0
91311.0,91306.0,0.0263158
91312.0,91121.0,0.0666667
91312.0,91311.0,0.75
91313.0,91093.0,0.333333
91313.0,91155.0,0.5
91313.0,91311.0,0.916667
91313.0,91312.0,2.48056
91314.0,91311.0,0.583333
91314.0,91312.0,2.74008
